timestamp,mode,voltage_v,current_a,apparent_w,true_w,wh_interval,wh_cumulative,kwh_cumulative,cost_rs,alert_active,alert_messages
2026-06-14T13:01:39,normal,229.33,0.8627,197.83,197.83,0.054956,52.3064,0.052306,0.4185,False,
2026-06-14T13:01:39,multi,229.64,11.1425,2558.71,2558.71,0.710767,531.5444,0.531544,4.2524,True,OVERLOAD: 2559W > 2000W limit; WARNING: Approaching limit (2559W)
2026-06-14T13:01:40,high,228.16,14.8257,3382.7,3382.7,0.939619,795.3242,0.795324,6.3626,True,OVERLOAD: 3383W > 2000W limit; WARNING: Approaching limit (3383W)
2026-06-14T13:01:40,overload,228.06,22.4509,5120.12,5120.12,1.422264,1104.7004,1.1047,8.8376,True,OVERLOAD: 5120W > 2000W limit; WARNING: Approaching limit (5120W)
2026-06-14T13:01:40,normal,229.48,0.8101,185.9,185.9,0.051639,52.358,0.052358,0.4189,False,
2026-06-14T13:01:40,multi,225.84,10.5892,2391.41,2391.41,0.664294,532.2087,0.532209,4.2577,True,OVERLOAD: 2391W > 2000W limit; WARNING: Approaching limit (2391W)
2026-06-14T13:01:41,high,229.45,14.7258,3378.89,3378.89,0.938564,796.2627,0.796263,6.3701,True,OVERLOAD: 3379W > 2000W limit; WARNING: Approaching limit (3379W)
2026-06-14T13:01:41,overload,232.59,20.487,4765.1,4765.1,1.323631,1106.024,1.106024,8.8482,True,OVERLOAD: 4765W > 2000W limit; WARNING: Approaching limit (4765W)
2026-06-14T13:01:41,normal,227.44,0.8766,199.36,199.36,0.055381,52.4134,0.052413,0.4193,False,
2026-06-14T13:01:41,multi,227.72,10.6118,2416.56,2416.56,0.671256,532.88,0.53288,4.263,True,OVERLOAD: 2417W > 2000W limit; WARNING: Approaching limit (2417W)
2026-06-14T13:01:42,high,232.23,13.9308,3235.1,3235.1,0.898653,797.1614,0.797161,6.3773,True,OVERLOAD: 3235W > 2000W limit; WARNING: Approaching limit (3235W)
2026-06-14T13:01:42,overload,232.12,27.605,6407.69,6407.69,1.779908,1107.8039,1.107804,8.8624,True,OVERLOAD: 6408W > 2000W limit; WARNING: Approaching limit (6408W); SPIKE: Transient load spike detected
2026-06-14T13:01:42,normal,227.31,0.8355,189.91,189.91,0.052756,52.4662,0.052466,0.4197,False,
2026-06-14T13:01:42,multi,225.7,11.2531,2539.82,2539.82,0.705506,533.5855,0.533585,4.2687,True,OVERLOAD: 2540W > 2000W limit; WARNING: Approaching limit (2540W)
2026-06-14T13:01:43,high,227.71,15.2877,3481.15,3481.15,0.966989,798.1284,0.798128,6.385,True,OVERLOAD: 3481W > 2000W limit; WARNING: Approaching limit (3481W)
2026-06-14T13:01:43,overload,227.07,21.3049,4837.71,4837.71,1.343806,1109.1477,1.109148,8.8732,True,OVERLOAD: 4838W > 2000W limit; WARNING: Approaching limit (4838W)
2026-06-14T13:01:43,normal,230.58,0.8601,198.32,198.32,0.055089,52.5213,0.052521,0.4202,False,
2026-06-14T13:01:43,multi,232.98,10.3507,2411.54,2411.54,0.669864,534.2554,0.534255,4.274,True,OVERLOAD: 2412W > 2000W limit; WARNING: Approaching limit (2412W)
2026-06-14T13:01:44,high,230.47,14.99,3454.81,3454.81,0.959653,799.088,0.799088,6.3927,True,OVERLOAD: 3455W > 2000W limit; WARNING: Approaching limit (3455W)
2026-06-14T13:01:44,overload,225.98,21.0528,4757.46,4757.46,1.321531,1110.4692,1.110469,8.8838,True,OVERLOAD: 4757W > 2000W limit; WARNING: Approaching limit (4757W)
2026-06-14T13:01:44,normal,226.25,0.8088,182.98,182.98,0.050831,52.5721,0.052572,0.4206,False,
2026-06-14T13:01:44,multi,234.0,11.1069,2598.99,2598.99,0.721947,534.9773,0.534977,4.2798,True,OVERLOAD: 2599W > 2000W limit; WARNING: Approaching limit (2599W)
2026-06-14T13:01:45,high,229.69,14.7262,3382.44,3382.44,0.939572,800.0276,0.800028,6.4002,True,OVERLOAD: 3382W > 2000W limit; WARNING: Approaching limit (3382W)
2026-06-14T13:01:45,overload,232.2,21.7952,5060.87,5060.87,1.405792,1111.875,1.111875,8.895,True,OVERLOAD: 5061W > 2000W limit; WARNING: Approaching limit (5061W)
2026-06-14T13:01:45,normal,226.3,0.8378,189.6,189.6,0.052664,52.6248,0.052625,0.421,False,
2026-06-14T13:01:45,multi,232.04,10.6658,2474.93,2474.93,0.687469,535.6648,0.535665,4.2853,True,OVERLOAD: 2475W > 2000W limit; WARNING: Approaching limit (2475W)
2026-06-14T13:01:46,high,230.38,14.2474,3282.25,3282.25,0.911756,800.9394,0.800939,6.4075,True,OVERLOAD: 3282W > 2000W limit; WARNING: Approaching limit (3282W)
2026-06-14T13:01:46,overload,225.23,21.4628,4834.13,4834.13,1.342797,1113.2178,1.113218,8.9057,True,OVERLOAD: 4834W > 2000W limit; WARNING: Approaching limit (4834W)
2026-06-14T13:01:46,normal,232.09,0.7974,185.08,185.08,0.051408,52.6762,0.052676,0.4214,False,
2026-06-14T13:01:46,multi,225.44,11.505,2593.67,2593.67,0.720469,536.3852,0.536385,4.2911,True,OVERLOAD: 2594W > 2000W limit; WARNING: Approaching limit (2594W)
2026-06-14T13:01:47,high,229.88,14.9817,3444.05,3444.05,0.956664,801.896,0.801896,6.4152,True,OVERLOAD: 3444W > 2000W limit; WARNING: Approaching limit (3444W)
2026-06-14T13:01:47,overload,228.68,21.1223,4830.17,4830.17,1.341736,1114.5596,1.11456,8.9165,True,OVERLOAD: 4830W > 2000W limit; WARNING: Approaching limit (4830W)
2026-06-14T13:01:47,normal,233.37,0.8478,197.85,197.85,0.054958,52.7311,0.052731,0.4218,False,
2026-06-14T13:01:47,multi,230.78,10.96,2529.4,2529.4,0.702597,537.0878,0.537088,4.2967,True,OVERLOAD: 2529W > 2000W limit; WARNING: Approaching limit (2529W)
2026-06-14T13:01:48,high,227.59,15.078,3431.6,3431.6,0.953222,802.8493,0.802849,6.4228,True,OVERLOAD: 3432W > 2000W limit; WARNING: Approaching limit (3432W)
2026-06-14T13:01:48,overload,233.58,20.7073,4836.9,4836.9,1.343558,1115.9031,1.115903,8.9272,True,OVERLOAD: 4837W > 2000W limit; WARNING: Approaching limit (4837W)
2026-06-14T13:01:48,normal,226.6,0.8691,196.94,196.94,0.054706,52.7858,0.052786,0.4223,False,
2026-06-14T13:01:48,multi,231.19,11.0776,2561.07,2561.07,0.711397,537.7992,0.537799,4.3024,True,OVERLOAD: 2561W > 2000W limit; WARNING: Approaching limit (2561W)
2026-06-14T13:01:49,high,234.82,14.7288,3458.63,3458.63,0.960728,803.81,0.80381,6.4305,True,OVERLOAD: 3459W > 2000W limit; WARNING: Approaching limit (3459W)
2026-06-14T13:01:49,overload,228.32,21.1514,4829.27,4829.27,1.341469,1117.2446,1.117245,8.938,True,OVERLOAD: 4829W > 2000W limit; WARNING: Approaching limit (4829W)
2026-06-14T13:01:49,normal,233.9,0.7745,181.15,181.15,0.050322,52.8361,0.052836,0.4227,False,
2026-06-14T13:01:50,multi,226.85,11.2306,2547.71,2547.71,0.707683,538.5069,0.538507,4.3081,True,OVERLOAD: 2548W > 2000W limit; WARNING: Approaching limit (2548W)
2026-06-14T13:01:50,high,227.72,14.2587,3247.0,3247.0,0.901942,804.7119,0.804712,6.4377,True,OVERLOAD: 3247W > 2000W limit; WARNING: Approaching limit (3247W)
2026-06-14T13:01:50,overload,230.85,20.9142,4828.08,4828.08,1.341122,1118.5857,1.118586,8.9487,True,OVERLOAD: 4828W > 2000W limit; WARNING: Approaching limit (4828W)
2026-06-14T13:01:50,normal,228.92,0.8656,198.16,198.16,0.055042,52.8912,0.052891,0.4231,False,
2026-06-14T13:01:51,multi,229.15,10.6862,2448.77,2448.77,0.680206,539.1871,0.539187,4.3135,True,OVERLOAD: 2449W > 2000W limit; WARNING: Approaching limit (2449W)
2026-06-14T13:01:51,high,225.82,14.9034,3365.42,3365.42,0.934858,805.6468,0.805647,6.4452,True,OVERLOAD: 3365W > 2000W limit; WARNING: Approaching limit (3365W)
2026-06-14T13:01:51,overload,230.18,22.0913,5084.93,5084.93,1.412494,1119.9982,1.119998,8.96,True,OVERLOAD: 5085W > 2000W limit; WARNING: Approaching limit (5085W)
2026-06-14T13:01:51,normal,233.76,0.7949,185.81,185.81,0.051617,52.9428,0.052943,0.4235,False,
2026-06-14T13:01:52,multi,232.55,10.5205,2446.58,2446.58,0.679594,539.8667,0.539867,4.3189,True,OVERLOAD: 2447W > 2000W limit; WARNING: Approaching limit (2447W)
2026-06-14T13:01:52,high,229.01,15.173,3474.71,3474.71,0.965214,806.612,0.806612,6.4529,True,OVERLOAD: 3475W > 2000W limit; WARNING: Approaching limit (3475W)
2026-06-14T13:01:52,overload,229.59,20.7507,4764.19,4764.19,1.323375,1121.3216,1.121322,8.9706,True,OVERLOAD: 4764W > 2000W limit; WARNING: Approaching limit (4764W)
2026-06-14T13:01:52,normal,229.68,0.8366,192.16,192.16,0.053375,52.9962,0.052996,0.424,False,
2026-06-14T13:01:53,multi,229.21,10.6285,2436.13,2436.13,0.676711,540.5434,0.540543,4.3243,True,OVERLOAD: 2436W > 2000W limit; WARNING: Approaching limit (2436W)
2026-06-14T13:01:53,high,227.44,15.3757,3497.08,3497.08,0.971403,807.5834,0.807583,6.4607,True,OVERLOAD: 3497W > 2000W limit; WARNING: Approaching limit (3497W)
2026-06-14T13:01:53,overload,227.39,22.4192,5097.81,5097.81,1.416083,1122.7377,1.122738,8.9819,True,OVERLOAD: 5098W > 2000W limit; WARNING: Approaching limit (5098W)
2026-06-14T13:01:53,normal,230.54,0.8317,191.74,191.74,0.053261,53.0494,0.053049,0.4244,False,
2026-06-14T13:01:54,multi,231.99,11.2224,2603.45,2603.45,0.723189,541.2666,0.541267,4.3301,True,OVERLOAD: 2603W > 2000W limit; WARNING: Approaching limit (2603W)
2026-06-14T13:01:54,high,229.46,15.2938,3509.35,3509.35,0.974811,808.5582,0.808558,6.4685,True,OVERLOAD: 3509W > 2000W limit; WARNING: Approaching limit (3509W)
2026-06-14T13:01:54,overload,228.31,21.4188,4890.11,4890.11,1.358369,1124.096,1.124096,8.9928,True,OVERLOAD: 4890W > 2000W limit; WARNING: Approaching limit (4890W)
2026-06-14T13:01:54,normal,229.81,0.807,185.47,185.47,0.051517,53.101,0.053101,0.4248,False,
2026-06-14T13:01:55,multi,232.76,10.4324,2428.26,2428.26,0.674514,541.9411,0.541941,4.3355,True,OVERLOAD: 2428W > 2000W limit; WARNING: Approaching limit (2428W)
2026-06-14T13:01:55,high,225.35,15.0833,3399.03,3399.03,0.944172,809.5024,0.809502,6.476,True,OVERLOAD: 3399W > 2000W limit; WARNING: Approaching limit (3399W)
2026-06-14T13:01:55,overload,233.16,21.6919,5057.76,5057.76,1.404911,1125.5009,1.125501,9.004,True,OVERLOAD: 5058W > 2000W limit; WARNING: Approaching limit (5058W)
2026-06-14T13:01:55,normal,231.34,1.0011,231.59,231.59,0.064331,53.1653,0.053165,0.4253,True,SPIKE: Transient load spike detected
2026-06-14T13:01:56,multi,228.7,10.9118,2495.5,2495.5,0.693203,542.6343,0.542634,4.3411,True,OVERLOAD: 2496W > 2000W limit; WARNING: Approaching limit (2496W)
2026-06-14T13:01:56,high,227.72,14.2824,3252.37,3252.37,0.903442,810.4058,0.810406,6.4832,True,OVERLOAD: 3252W > 2000W limit; WARNING: Approaching limit (3252W)
2026-06-14T13:01:56,overload,232.73,21.6415,5036.58,5036.58,1.399064,1126.9,1.1269,9.0152,True,OVERLOAD: 5037W > 2000W limit; WARNING: Approaching limit (5037W)
2026-06-14T13:01:56,normal,232.08,0.856,198.66,198.66,0.055183,53.2205,0.05322,0.4258,False,
2026-06-14T13:01:57,multi,231.04,10.6427,2458.89,2458.89,0.683025,543.3174,0.543317,4.3465,True,OVERLOAD: 2459W > 2000W limit; WARNING: Approaching limit (2459W)
2026-06-14T13:01:57,high,231.72,15.0403,3485.1,3485.1,0.968094,811.3739,0.811374,6.491,True,OVERLOAD: 3485W > 2000W limit; WARNING: Approaching limit (3485W)
2026-06-14T13:01:57,overload,234.13,21.0512,4928.72,4928.72,1.369089,1128.2691,1.128269,9.0262,True,OVERLOAD: 4929W > 2000W limit; WARNING: Approaching limit (4929W)
2026-06-14T13:01:57,normal,234.67,0.7902,185.43,185.43,0.051511,53.272,0.053272,0.4262,False,
2026-06-14T13:01:58,multi,229.62,10.909,2504.96,2504.96,0.695811,544.0132,0.544013,4.3521,True,OVERLOAD: 2505W > 2000W limit; WARNING: Approaching limit (2505W)
2026-06-14T13:01:58,high,225.93,15.1368,3419.91,3419.91,0.949961,812.3239,0.812324,6.4986,True,OVERLOAD: 3420W > 2000W limit; WARNING: Approaching limit (3420W)
2026-06-14T13:01:58,overload,232.43,21.2248,4933.3,4933.3,1.370356,1129.6394,1.129639,9.0371,True,OVERLOAD: 4933W > 2000W limit; WARNING: Approaching limit (4933W)
2026-06-14T13:01:59,multi,229.43,11.395,2614.33,2614.33,0.726208,544.7394,0.544739,4.3579,True,OVERLOAD: 2614W > 2000W limit; WARNING: Approaching limit (2614W)
2026-06-14T13:01:59,high,227.98,15.0998,3442.52,3442.52,0.956236,813.2801,0.81328,6.5062,True,OVERLOAD: 3443W > 2000W limit; WARNING: Approaching limit (3443W)
2026-06-14T13:01:59,overload,226.3,22.795,5158.4,5158.4,1.432919,1131.0724,1.131072,9.0486,True,OVERLOAD: 5158W > 2000W limit; WARNING: Approaching limit (5158W)
2026-06-14T13:02:00,multi,229.88,10.6154,2440.25,2440.25,0.677853,545.4172,0.545417,4.3633,True,OVERLOAD: 2440W > 2000W limit; WARNING: Approaching limit (2440W)
2026-06-14T13:02:00,high,228.85,19.3033,4417.47,4417.47,1.2271,814.5072,0.814507,6.5161,True,OVERLOAD: 4417W > 2000W limit; WARNING: Approaching limit (4417W); SPIKE: Transient load spike detected
2026-06-14T13:02:00,overload,232.98,21.1362,4924.22,4924.22,1.367864,1132.4402,1.13244,9.0595,True,OVERLOAD: 4924W > 2000W limit; WARNING: Approaching limit (4924W)
2026-06-14T13:02:01,multi,226.64,11.0119,2495.7,2495.7,0.693261,546.1105,0.54611,4.3689,True,OVERLOAD: 2496W > 2000W limit; WARNING: Approaching limit (2496W)
2026-06-14T13:02:01,high,228.05,15.1921,3464.54,3464.54,0.962378,815.4696,0.81547,6.5238,True,OVERLOAD: 3465W > 2000W limit; WARNING: Approaching limit (3465W)
2026-06-14T13:02:01,overload,233.33,22.3309,5210.52,5210.52,1.447353,1133.8876,1.133888,9.0711,True,OVERLOAD: 5211W > 2000W limit; WARNING: Approaching limit (5211W)
2026-06-14T13:02:02,multi,227.12,11.1579,2534.2,2534.2,0.703939,546.8144,0.546814,4.3745,True,OVERLOAD: 2534W > 2000W limit; WARNING: Approaching limit (2534W)
2026-06-14T13:02:02,high,225.41,14.681,3309.22,3309.22,0.919233,816.3888,0.816389,6.5311,True,OVERLOAD: 3309W > 2000W limit; WARNING: Approaching limit (3309W)
2026-06-14T13:02:02,overload,229.25,20.8297,4775.26,4775.26,1.326447,1135.214,1.135214,9.0817,True,OVERLOAD: 4775W > 2000W limit; WARNING: Approaching limit (4775W)
2026-06-14T13:02:03,multi,225.11,10.6445,2396.18,2396.18,0.665606,547.48,0.54748,4.3798,True,OVERLOAD: 2396W > 2000W limit; WARNING: Approaching limit (2396W)
2026-06-14T13:02:03,high,234.71,14.7686,3466.32,3466.32,0.962872,817.3517,0.817352,6.5388,True,OVERLOAD: 3466W > 2000W limit; WARNING: Approaching limit (3466W)
2026-06-14T13:02:03,overload,232.32,20.7144,4812.47,4812.47,1.336769,1136.5508,1.136551,9.0924,True,OVERLOAD: 4812W > 2000W limit; WARNING: Approaching limit (4812W)
2026-06-14T13:02:04,multi,226.97,14.0858,3197.09,3197.09,0.888069,548.3681,0.548368,4.3869,True,OVERLOAD: 3197W > 2000W limit; WARNING: Approaching limit (3197W); SPIKE: Transient load spike detected
2026-06-14T13:02:04,high,233.41,18.918,4415.6,4415.6,1.226569,818.5783,0.818578,6.5486,True,OVERLOAD: 4416W > 2000W limit; WARNING: Approaching limit (4416W); SPIKE: Transient load spike detected
2026-06-14T13:02:04,overload,229.74,21.2782,4888.5,4888.5,1.357903,1137.9087,1.137909,9.1033,True,OVERLOAD: 4888W > 2000W limit; WARNING: Approaching limit (4888W)
2026-06-14T13:02:05,multi,232.64,10.4599,2433.39,2433.39,0.675942,549.0441,0.549044,4.3924,True,OVERLOAD: 2433W > 2000W limit; WARNING: Approaching limit (2433W)
2026-06-14T13:02:05,high,232.72,13.9021,3235.3,3235.3,0.898694,819.477,0.819477,6.5558,True,OVERLOAD: 3235W > 2000W limit; WARNING: Approaching limit (3235W)
2026-06-14T13:02:05,overload,227.62,21.1703,4818.88,4818.88,1.33855,1139.2472,1.139247,9.114,True,OVERLOAD: 4819W > 2000W limit; WARNING: Approaching limit (4819W)
2026-06-14T13:02:06,multi,225.26,10.9164,2459.06,2459.06,0.683064,549.7271,0.549727,4.3978,True,OVERLOAD: 2459W > 2000W limit; WARNING: Approaching limit (2459W)
2026-06-14T13:02:06,high,226.56,15.2948,3465.15,3465.15,0.962553,820.4395,0.82044,6.5635,True,OVERLOAD: 3465W > 2000W limit; WARNING: Approaching limit (3465W)
2026-06-14T13:02:06,overload,229.34,21.8462,5010.1,5010.1,1.391725,1140.639,1.140639,9.1251,True,OVERLOAD: 5010W > 2000W limit; WARNING: Approaching limit (5010W)
2026-06-14T13:02:07,multi,225.96,11.3307,2560.31,2560.31,0.711189,550.4383,0.550438,4.4035,True,OVERLOAD: 2560W > 2000W limit; WARNING: Approaching limit (2560W)
2026-06-14T13:02:07,high,226.85,19.5078,4425.37,4425.37,1.229261,821.6688,0.821669,6.5734,True,OVERLOAD: 4425W > 2000W limit; WARNING: Approaching limit (4425W); SPIKE: Transient load spike detected
2026-06-14T13:02:07,overload,232.97,21.66,5046.03,5046.03,1.401703,1142.0407,1.142041,9.1363,True,OVERLOAD: 5046W > 2000W limit; WARNING: Approaching limit (5046W)
2026-06-14T13:02:08,multi,228.05,11.3053,2578.2,2578.2,0.716158,551.1545,0.551154,4.4092,True,OVERLOAD: 2578W > 2000W limit; WARNING: Approaching limit (2578W)
2026-06-14T13:02:08,high,234.94,14.283,3355.63,3355.63,0.932125,822.6009,0.822601,6.5808,True,OVERLOAD: 3356W > 2000W limit; WARNING: Approaching limit (3356W)
2026-06-14T13:02:08,overload,227.7,21.3315,4857.23,4857.23,1.349217,1143.3899,1.14339,9.1471,True,OVERLOAD: 4857W > 2000W limit; WARNING: Approaching limit (4857W)
2026-06-14T13:02:09,multi,229.35,10.3576,2375.53,2375.53,0.659867,551.8143,0.551814,4.4145,True,OVERLOAD: 2376W > 2000W limit; WARNING: Approaching limit (2376W)
2026-06-14T13:02:09,high,232.39,14.716,3419.87,3419.87,0.949958,823.5509,0.823551,6.5884,True,OVERLOAD: 3420W > 2000W limit; WARNING: Approaching limit (3420W)
2026-06-14T13:02:09,overload,231.45,21.7879,5042.87,5042.87,1.400781,1144.7907,1.144791,9.1583,True,OVERLOAD: 5043W > 2000W limit; WARNING: Approaching limit (5043W)
2026-06-14T13:02:10,multi,227.89,11.1916,2550.43,2550.43,0.708458,552.5228,0.552523,4.4202,True,OVERLOAD: 2550W > 2000W limit; WARNING: Approaching limit (2550W)
2026-06-14T13:02:10,high,225.24,14.5365,3274.19,3274.19,0.9095,824.4604,0.82446,6.5957,True,OVERLOAD: 3274W > 2000W limit; WARNING: Approaching limit (3274W)
2026-06-14T13:02:10,overload,233.87,21.7388,5083.95,5083.95,1.412236,1146.2029,1.146203,9.1696,True,OVERLOAD: 5084W > 2000W limit; WARNING: Approaching limit (5084W)
2026-06-14T13:02:11,multi,234.71,10.2397,2403.4,2403.4,0.6676,553.1904,0.55319,4.4255,True,OVERLOAD: 2403W > 2000W limit; WARNING: Approaching limit (2403W)
2026-06-14T13:02:11,high,231.02,14.8937,3440.77,3440.77,0.955761,825.4161,0.825416,6.6033,True,OVERLOAD: 3441W > 2000W limit; WARNING: Approaching limit (3441W)
2026-06-14T13:02:11,overload,232.22,26.7456,6210.83,6210.83,1.725239,1147.9282,1.147928,9.1834,True,OVERLOAD: 6211W > 2000W limit; WARNING: Approaching limit (6211W); SPIKE: Transient load spike detected
2026-06-14T13:02:12,multi,231.69,10.4231,2414.98,2414.98,0.670814,553.8612,0.553861,4.4309,True,OVERLOAD: 2415W > 2000W limit; WARNING: Approaching limit (2415W)
2026-06-14T13:02:12,high,232.31,14.1126,3278.51,3278.51,0.910694,826.3268,0.826327,6.6106,True,OVERLOAD: 3279W > 2000W limit; WARNING: Approaching limit (3279W)
2026-06-14T13:02:12,overload,233.9,21.0305,4918.97,4918.97,1.366397,1149.2945,1.149295,9.1944,True,OVERLOAD: 4919W > 2000W limit; WARNING: Approaching limit (4919W)
2026-06-14T13:02:13,multi,228.94,10.5677,2419.35,2419.35,0.672047,554.5332,0.554533,4.4363,True,OVERLOAD: 2419W > 2000W limit; WARNING: Approaching limit (2419W)
2026-06-14T13:02:13,high,227.26,15.4495,3510.99,3510.99,0.975292,827.3021,0.827302,6.6184,True,OVERLOAD: 3511W > 2000W limit; WARNING: Approaching limit (3511W)
2026-06-14T13:02:13,overload,233.53,20.6494,4822.24,4822.24,1.339514,1150.6341,1.150634,9.2051,True,OVERLOAD: 4822W > 2000W limit; WARNING: Approaching limit (4822W)
2026-06-14T13:02:14,multi,233.12,10.8038,2518.56,2518.56,0.699606,555.2329,0.555233,4.4419,True,OVERLOAD: 2519W > 2000W limit; WARNING: Approaching limit (2519W)
2026-06-14T13:02:14,high,233.4,14.5187,3388.73,3388.73,0.941294,828.2434,0.828243,6.6259,True,OVERLOAD: 3389W > 2000W limit; WARNING: Approaching limit (3389W)
2026-06-14T13:02:14,overload,225.96,23.1906,5240.24,5240.24,1.455597,1152.0897,1.15209,9.2167,True,OVERLOAD: 5240W > 2000W limit; WARNING: Approaching limit (5240W)
2026-06-14T13:02:15,multi,229.72,11.3661,2611.04,2611.04,0.725283,555.9581,0.555958,4.4477,True,OVERLOAD: 2611W > 2000W limit; WARNING: Approaching limit (2611W)
2026-06-14T13:02:15,high,231.12,14.0232,3240.99,3240.99,0.900289,829.1437,0.829144,6.6331,True,OVERLOAD: 3241W > 2000W limit; WARNING: Approaching limit (3241W)
2026-06-14T13:02:15,overload,226.58,21.6672,4909.46,4909.46,1.363708,1153.4534,1.153453,9.2276,True,OVERLOAD: 4909W > 2000W limit; WARNING: Approaching limit (4909W)
2026-06-14T13:02:16,multi,230.51,10.3279,2380.73,2380.73,0.6613,556.6194,0.556619,4.453,True,OVERLOAD: 2381W > 2000W limit; WARNING: Approaching limit (2381W)
2026-06-14T13:02:16,high,230.99,14.7307,3402.64,3402.64,0.945178,830.0889,0.830089,6.6407,True,OVERLOAD: 3403W > 2000W limit; WARNING: Approaching limit (3403W)
2026-06-14T13:02:16,overload,231.74,20.9961,4865.71,4865.71,1.351567,1154.8049,1.154805,9.2384,True,OVERLOAD: 4866W > 2000W limit; WARNING: Approaching limit (4866W)
2026-06-14T13:02:17,multi,231.24,10.2855,2378.45,2378.45,0.660672,557.2801,0.55728,4.4582,True,OVERLOAD: 2378W > 2000W limit; WARNING: Approaching limit (2378W)
2026-06-14T13:02:17,high,232.99,15.2578,3554.94,3554.94,0.987475,831.0763,0.831076,6.6486,True,OVERLOAD: 3555W > 2000W limit; WARNING: Approaching limit (3555W)
2026-06-14T13:02:17,overload,227.38,21.3358,4851.4,4851.4,1.347592,1156.1525,1.156153,9.2492,True,OVERLOAD: 4851W > 2000W limit; WARNING: Approaching limit (4851W)
2026-06-14T13:02:18,multi,232.36,11.1283,2585.83,2585.83,0.718269,557.9984,0.557998,4.464,True,OVERLOAD: 2586W > 2000W limit; WARNING: Approaching limit (2586W)
2026-06-14T13:02:18,high,231.69,14.0787,3261.92,3261.92,0.906081,831.9824,0.831982,6.6559,True,OVERLOAD: 3262W > 2000W limit; WARNING: Approaching limit (3262W)
2026-06-14T13:02:18,overload,226.07,21.0886,4767.43,4767.43,1.324306,1157.4768,1.157477,9.2598,True,OVERLOAD: 4767W > 2000W limit; WARNING: Approaching limit (4767W)
2026-06-14T13:02:19,multi,230.75,10.9108,2517.7,2517.7,0.699353,558.6977,0.558698,4.4696,True,OVERLOAD: 2518W > 2000W limit; WARNING: Approaching limit (2518W)
2026-06-14T13:02:19,high,226.74,15.2088,3448.37,3448.37,0.9579,832.9403,0.83294,6.6635,True,OVERLOAD: 3448W > 2000W limit; WARNING: Approaching limit (3448W)
2026-06-14T13:02:19,overload,226.54,22.9746,5204.62,5204.62,1.445742,1158.9226,1.158923,9.2714,True,OVERLOAD: 5205W > 2000W limit; WARNING: Approaching limit (5205W)
2026-06-14T13:02:20,multi,229.9,10.9849,2525.38,2525.38,0.701508,559.3992,0.559399,4.4752,True,OVERLOAD: 2525W > 2000W limit; WARNING: Approaching limit (2525W)
2026-06-14T13:02:20,high,230.18,14.0257,3228.38,3228.38,0.896789,833.8371,0.833837,6.6707,True,OVERLOAD: 3228W > 2000W limit; WARNING: Approaching limit (3228W)
2026-06-14T13:02:20,overload,226.65,22.2522,5043.57,5043.57,1.400961,1160.3235,1.160324,9.2826,True,OVERLOAD: 5044W > 2000W limit; WARNING: Approaching limit (5044W)
2026-06-14T13:02:21,multi,230.57,10.3736,2391.84,2391.84,0.6644,560.0636,0.560064,4.4805,True,OVERLOAD: 2392W > 2000W limit; WARNING: Approaching limit (2392W)
2026-06-14T13:02:21,high,226.04,14.6182,3304.28,3304.28,0.917861,834.755,0.834755,6.678,True,OVERLOAD: 3304W > 2000W limit; WARNING: Approaching limit (3304W)
2026-06-14T13:02:21,overload,231.64,22.3854,5185.34,5185.34,1.440375,1161.7639,1.161764,9.2941,True,OVERLOAD: 5185W > 2000W limit; WARNING: Approaching limit (5185W)
2026-06-14T13:02:22,multi,229.21,10.4486,2394.95,2394.95,0.665256,560.7289,0.560729,4.4858,True,OVERLOAD: 2395W > 2000W limit; WARNING: Approaching limit (2395W)
2026-06-14T13:02:22,high,232.01,14.0836,3267.54,3267.54,0.90765,835.6626,0.835663,6.6853,True,OVERLOAD: 3268W > 2000W limit; WARNING: Approaching limit (3268W)
2026-06-14T13:02:22,overload,232.33,21.2889,4945.98,4945.98,1.373903,1163.1378,1.163138,9.3051,True,OVERLOAD: 4946W > 2000W limit; WARNING: Approaching limit (4946W)
2026-06-14T13:02:23,multi,228.03,10.6215,2422.06,2422.06,0.672783,561.4017,0.561402,4.4912,True,OVERLOAD: 2422W > 2000W limit; WARNING: Approaching limit (2422W)
2026-06-14T13:02:23,high,234.12,14.4046,3372.42,3372.42,0.936778,836.5994,0.836599,6.6928,True,OVERLOAD: 3372W > 2000W limit; WARNING: Approaching limit (3372W)
2026-06-14T13:02:23,overload,230.54,20.651,4760.89,4760.89,1.322467,1164.4603,1.16446,9.3157,True,OVERLOAD: 4761W > 2000W limit; WARNING: Approaching limit (4761W)
2026-06-14T13:02:24,multi,228.78,10.9882,2513.89,2513.89,0.6983,562.1,0.5621,4.4968,True,OVERLOAD: 2514W > 2000W limit; WARNING: Approaching limit (2514W)
2026-06-14T13:02:24,high,226.44,14.4776,3278.3,3278.3,0.910642,837.51,0.83751,6.7001,True,OVERLOAD: 3278W > 2000W limit; WARNING: Approaching limit (3278W)
2026-06-14T13:02:24,overload,233.11,20.4052,4756.74,4756.74,1.321294,1165.7816,1.165782,9.3263,True,OVERLOAD: 4757W > 2000W limit; WARNING: Approaching limit (4757W)
2026-06-14T13:02:25,multi,230.05,10.468,2408.19,2408.19,0.668933,562.7689,0.562769,4.5022,True,OVERLOAD: 2408W > 2000W limit; WARNING: Approaching limit (2408W)
